kepid,kepoi_name,label,fp_subtype,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration
6938264,K04180.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.121634781,132.31311,1.155
9899315,K04181.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.33256979,132.05279,3.293
9541089,K04182.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.536650896,131.709931,4.702
3650049,K04249.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,397.73699,222.0316,11.76
9641076,K04250.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.17818699,132.00477,2.686
12418891,K04321.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.760941405,131.62978,1.773
3839294,K07669.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,137.665706,240.44616,3.732
7698701,K04322.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,370.90237,205.0559,10.558
7698701,K04322.02,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,321.55087,241.849,5.863
2830919,K04387.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.54038914,132.00494,1.683
9588822,K04388.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,71.76236302,170.095082,29.435
10858737,K04183.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.952378454,131.85999,3.892
3644738,K07660.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,358.96844,295.8289,21.71
9406892,K04186.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,2.21316437,132.71281,3.874
8487645,K04254.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.530967987,131.72336,1.812
5817613,K04256.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,4.2058608,132.2913,7.39
9910942,K04324.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,8.4803326,135.8598,5.918
10924340,K04326.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.750744255,132.18261,1.7921
6629993,K04392.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,118.609553,172.0788,22.74
10427700,K04394.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.616386349,131.64315,0.8136
11296045,K04396.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,88.91323139,145.6230854,2.92
3124598,K04187.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,7.07162308,136.46253,2.587
3548639,K04191.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,13.8452726,136.9596,2.555
4390912,K07695.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.687506554,131.85964,1.441
7115925,K04258.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566801617,131.80435,2.75
7429287,K04260.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,371.63327,296.9495,14.92
3545583,K04328.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,407.59415,273.5955,7.3
8374741,K04330.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,358.101884,425.6837,6.393
11296045,K04396.02,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,46.0771501,143.6839655,3.03
11296045,K04396.03,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,42.62423329,156.1855401,1.47
3247503,K04397.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.447861451,131.9752,0.8541
4281068,K07689.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.01530474,131.517946,8.7622
9092496,K04193.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,94.180473,200.2662,7.345
9959545,K04195.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,1.332567643,132.04299,4.284
9641144,K04262.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.089076495,132.02703,2.274
8572168,K04263.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.662710314,132.44469,1.83
4472143,K07696.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,472.071079,310.7718,5.759
7368137,K04265.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.18242002,132.39594,4.103
9027841,K04266.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.503999678,131.631544,0.5421
8953414,K04332.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.66588544,131.6037,5.004
4458109,K04336.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,41.477908,144.9193,10.45
11044826,K04401.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,260.54832,218.5525,15.52
6681687,K04402.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,370.47678,307.4992,15.69
8179190,K04196.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.662457501,131.90556,1.527
9777724,K04197.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.33258458,132.03624,3.222
10273903,K04200.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,372.54353,137.9147,21.83
8483241,K04270.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,373.72257,178.1825,14.21
9240664,K04338.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.78438513,141.40685,1.408
7281411,K04339.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566804221,131.82656,4.639
6528141,K04340.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.022658,131.838,3.343
8106112,K04404.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,316.57747,236.5015,14.64
5563937,K04406.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.519437968,131.78909,2.129
10736179,K04408.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1.105095798,132.55178,2.624
6119921,K04201.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,245.01902,268.1105,8.56
4141587,K07684.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,10.2239787,135.4415,1.814
3834317,K04203.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.18079098,132.39262,12.13
5992210,K04271.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.641069613,132.14101,1.033
4284980,K07690.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.2430415,133.4408,3.63
9302543,K04272.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.21475168,131.7581,6.93
6685646,K04618.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,244.86662,141.9596,10.56
4574319,K07697.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.30627214,132.0858,5.144
7741837,K04619.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,62.366706,142.3899,4.32
11137065,K04620.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0.933732791,131.53707,3.056
11093335,K04621.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,53.106597,145.2776,2.914
9394768,K04690.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,360.15417,188.796,12.806
10972902,K04692.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,1.42856815,132.81461,2.132
3832474,K00806.04,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,381.850599,296.4969,4.772
12004971,K03194.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.81315417,131.65931,1.275
3644602,K04479.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,359.08368,415.3834,15.67
11912941,K04481.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74784374,134.19157,3.658
6525106,K04483.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.71028117,131.62619,2.61
4355503,K07691.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.570828503,131.58958,0.915
6119923,K04552.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,134.4665,265.424,5.27
6126076,K04553.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.909314811,131.72281,2.2053
9209183,K04623.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,186.55347,173.0531,13.57
5955621,K04624.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,14.0801852,137.3331,3.402
4852297,K04695.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,3.28931936,133.90141,1.921
9851845,K04696.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.08195208,131.5252,4.807
9474483,K04697.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.512583041,131.77571,1.498
8613218,K04485.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,368.11581,227.4962,13.52
8548069,K04486.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,368.52466,236.3783,11.9
3127911,K03164.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.542498653,132.0117,4.257
10399321,K04556.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,21.5819776,146.0691,13.734
7837733,K04628.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,3.08723626,132.90519,2.615
2578017,K04629.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.592562969,131.9017,3.0869
8625732,K04701.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,31.97181,133.8728,12.277
2831251,K04702.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,5.81289843,131.5613,3.979
6721380,K04488.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,6.44173995,136.77753,1.635
7694615,K04489.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.631106722,131.89801,0.9942
6201203,K04490.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,176.17377,144.8337,14.58
9222516,K04492.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.63938062,131.894673,1.2067
7285673,K04559.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.566801045,131.79795,1.7499
5282437,K04560.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.992799002,131.70842,3.4878
8652360,K04562.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.96807117,132.44697,1.677
9602421,K04631.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.55661906,133.4975,5.396
4373195,K07692.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.56256804,131.72497,1.686
5090937,K03182.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,8.79991878,132.88614,41.564
6359175,K04703.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,349.03703,331.8869,4.76
8104207,K04704.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,177.8135,205.1936,9.76
3953173,K04493.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.41795911,132.5063,2.727
8037926,K04494.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,183.854867,211.4887,14.996
6437617,K04564.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,293.60581,373.1896,11.07
8453851,K04565.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.78801663,132.5612,17.354
9873759,K04635.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,4.99473798,136.1785,3.05
9516728,K04638.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,368.48518,174.9473,11.26
4825872,K04639.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,169.894419,201.4552,2.525
4680772,K04707.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,26.190289,143.22089,2.148
8110733,K04708.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,203.511886,329.4945,3.671
10407086,K04568.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.933747395,131.51671,4.798
4073089,K07682.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,58.873429,153.9076,17.487
6065351,K04569.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,14.1166583,136.3632,9.12
4825872,K04639.02,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,29.6990126,135.6251,1.849
3644505,K04641.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,119.72007,175.8762,9.48
4664743,K04642.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.27839331,132.0902,6.343
6593734,K04722.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.58675746,131.75424,1.508
9711297,K04723.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,373.74856,305.2558,28.18
8395860,K04724.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,20.8822079,151.6953,4.556
5956354,K04726.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,8.0386699,135.3098,3.549
8109107,K04501.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,6.67410577,136.9407,3.645
6200529,K04502.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,374.92478,265.3585,18.05
6929285,K04572.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,4.60690612,135.19221,4.176
4848321,K04573.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.50178705,131.56426,2.936
12255382,K03167.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.499664962,131.62724,1.6123
6522745,K04574.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,17.4453935,135.7609,6.39
11076276,K04645.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.4725859,132.92731,2.953
12012439,K04646.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.97607935,132.953,4.606
4374610,K04712.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,1.44438449,132.75645,2.704
7598111,K04507.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,132.778041,188.4972,5.624
8240746,K04576.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,184.568,173.6314,13.09
9652655,K04578.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.48882685,132.12332,3.487
10140843,K04579.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,367.19796,134.1748,15.92
10473272,K04648.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,17.6604653,137.3914,2.837
9824928,K04650.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,1.69999106,131.6296,3.289
5817685,K04652.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,4.2059745,132.2828,8.006
7282042,K04718.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566803216,131.80982,3.325
7523542,K04719.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,365.13981,156.6413,4.46
3109937,K04720.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,37.809539,158.4002,7.547
9386171,K04721.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,381.18654,136.2434,9.73
11553598,K04511.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,370.62071,311.1842,12.58
12069414,K04512.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.589458602,131.82156,0.8278
8443265,K04584.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.614701901,132.08465,0.947
3240406,K03185.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.934181579,132.39492,3.943
5090803,K04654.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,379.65261,284.965,19.04
8377197,K04727.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.215181097,131.50904,1.295
6137779,K04728.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,21.5324915,131.87749,4.156
11913072,K04729.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74779583,134.2022,3.157
9083470,K04731.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.91842238,131.5859,5.664
5783732,K04514.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,373.43233,297.3505,16.5
7900100,K04515.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,397.73781,171.6552,13.08
9849884,K04516.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,5.35745121,131.62784,2.592
11243547,K04517.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,2.16132662,131.90236,4.487
10491525,K04589.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.09844642,132.4402,1.528
3859042,K07675.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,25.94947,148.9734,15.7
4946049,K04658.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.8789138,133.06338,4.279
5559651,K04660.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.514771509,131.94435,1.256
5437348,K04448.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,35.945188,146.6937,8.23
8429668,K04449.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,5.00749378,134.69035,2.898
7032001,K04518.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.566810643,131.80277,3.471
6199864,K04521.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,262.477098,173.1293,5.816
9577855,K04522.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.21030572,133.57674,2.492
4386607,K07694.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,5.99321872,133.6359,3.92
12108364,K04592.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.70544189,131.6954,1.772
8295671,K04593.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.981399749,132.12493,0.5051
10407210,K04662.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.933728755,131.54241,4.363
7457278,K03188.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,12.607591424,136.8554856,29.1267
8984755,K04664.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.734573766,131.59872,1.295
7366895,K04665.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,289.86046,258.5572,11.103
10729472,K04453.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,357.13089,157.7985,13.04
6200612,K04454.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,370.50684,150.8212,12.132
9777200,K04455.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.332580225,132.03999,2.057
5200084,K03159.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.9039446,133.8526,10.542
4144873,K07686.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,68.538296,186.21716,3.627
9171886,K04525.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,369.7985,173.3282,12.564
3337061,K03172.02,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,6.5588346,133.8215,3.034
5696918,K04594.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.643007769,131.68588,0.69
8487838,K04596.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.061937837,131.7269,2.31
8937762,K04668.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,15.07277287,143.96955,0.7794
2720828,K04669.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.71659304,131.6976,1.154
8652577,K04458.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,358.818895,416.5775,2.503
8804937,K04459.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,181.3537,190.4847,16.19
11912987,K04461.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74786694,134.17739,3.632
4136659,K07683.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.913244995,132.18552,0.4931
3438976,K04527.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.97599368,132.9759,4.023
6610064,K04529.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.584148495,131.84461,1.6192
5476671,K04598.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.824180121,132.10276,2.839
7335972,K04599.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.579770948,132.081304,1.0377
2694632,K04600.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.92225589,131.8088,4.227
5428471,K04671.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0.75499096,131.8315,2.485
7283710,K04672.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,353.40191,403.2834,6.681
10794509,K04673.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,1.428596987,132.79165,2.1401
2576224,K04465.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.21701025,131.80305,2.148
3967501,K07677.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,43.0759115,160.13883,90.95
6437226,K04531.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,372.62637,307.8836,18.52
2710623,K04532.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.02087831,131.66089,2.429
3330684,K04533.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.26132769,132.4274,1.244
2696703,K03161.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.09406648,133.65981,2.085
7699298,K04534.01,0,ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1.1578141,132.43684,3.253
7115661,K03174.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.566800926,131.81666,4.407
2853889,K04604.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,24.1876477,145.8464,2.654
4845862,K04606.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.44926655,132.82121,2.988
10130057,K04675.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.17812826,132.03068,2.601
9838608,K04677.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.33259494,132.0286,2.783
4247811,K04678.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.05048377,133.2849,3.67
6543645,K04679.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1.19550618,132.3006,3.337
8738244,K03157.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.683082998,131.73271,4.409
4157052,K04468.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.791771167,131.523083,2.4463
10006641,K04469.01,0,ss,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.894172544,131.51006,0.8302
10815916,K04470.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.68207624,132.12513,1.519
3547760,K04535.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,9.8480917,136.80247,3.079
7281484,K04536.01,0,nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566800593,131.8233,3.909
4848115,K04537.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.969602551,131.93121,1.728
5991765,K04538.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,9.25801294,132.88335,2.854
3962872,K04539.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,25.9554044,148.7989,8.491
11912911,K04607.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74788208,134.1709,4.183
7045435,K04608.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.93479255,131.88578,4.5838
2972800,K04609.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,361.43653,421.747,9.08
8573168,K04610.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.89628253,131.54972,1.397
10801249,K04611.01,0,ec,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1.67495622,131.8099,2.994
3857860,K04681.01,0,co,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,8.2344072,137.4733,2.808
5024252,K04682.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.15052332,132.3132,3.447
7430876,K03193.01,0,co+ss,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,32.6122381,144.55067,2.886
4843592,K04683.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.967073359,131.604602,2.4875
9602775,K04684.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.5564279,133.5377,6.998
8955709,K04471.01,0,co+nt,FALSE POSITIVE,FALSE POSITIVE,1,0,1,0,0.942997994,132.24469,1.1658
7031430,K04472.01,0,co+nt+ec,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,0.566796775,131.83811,5.471
11912916,K04475.01,0,co+ec,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,3.74788322,134.17324,3.45
12108293,K04540.01,0,co+ss+ec,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.705455349,131.67764,2.469
5301093,K07724.01,0,nt,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,488.67353,519.7805,12.35
